dataset,participant_id,case_segment,corruption,severity,seed,method,mae,rmse,retention,long_hallucination,short_recovery,movement_preservation,stable_preservation,unstable_repair_gain,unstable_repair_score,plausibility_score,long_safety,Q_local
Autism,52,Autism__52__seg26,short_gap,medium,1,Hybrid-P,10.7475595897983,22.059456731576635,1.0,,1.0,0.7060700093760609,0.72782874617737,,,0.948019801980198,,0.8112995851844769
Autism,52,Autism__52__seg26,short_gap,medium,1,STRATUS-H,10.499955432046152,21.84238624314608,1.0,,1.0,0.6921434818524549,0.7522935779816514,,,0.948019801980198,,0.8148123532780355
Autism,52,Autism__52__seg26,long_gap,medium,1,Pointwise-D,2.05698366455743,10.074878779874558,0.8316831683168316,0.0,,0.9110793786914174,0.9411764705882352,,,0.9375,1.0,0.950751949759884
Autism,52,Autism__52__seg26,long_gap,medium,1,STRATUS-D,1.4897458669383827,7.59098310818696,0.8316831683168316,0.0,,0.9451988343602256,0.9411764705882352,,,0.9375,1.0,0.9621251016494872
Autism,52,Autism__52__seg26,long_gap,medium,1,Hybrid-P,8.439132468436728,18.81028430786331,0.8316831683168316,0.0,,0.7308544441521098,0.7439446366782007,,,0.9375,1.0,0.8249330269434368
Autism,52,Autism__52__seg26,long_gap,medium,1,STRATUS-H,7.786943954534213,17.840190857320582,0.8316831683168316,0.0,,0.7478977663381563,0.7716262975778547,,,0.9375,1.0,0.8398413546386703
Autism,52,Autism__52__seg26,jitter,medium,1,Pointwise-D,2.642900142517565,11.44276508260274,1.0,,,0.9105178083205872,0.9478527607361964,0.0,0.0,0.948019801980198,,0.6194568563522612
Autism,52,Autism__52__seg26,jitter,medium,1,STRATUS-D,2.049466428804923,8.405493225164186,1.0,,,0.9584488660049862,0.9478527607361964,0.0,0.0,0.948019801980198,,0.6354338755803942
Autism,52,Autism__52__seg26,jitter,medium,1,Hybrid-P,10.141192237013415,21.10874945919576,1.0,,,0.7187338370488898,0.7300613496932515,-0.247731544430612,0.0,0.948019801980198,,0.4829317289140471
Autism,52,Autism__52__seg26,jitter,medium,1,STRATUS-H,10.103962828751047,21.0957296951441,1.0,,,0.6930612306705538,0.7515337423312883,-0.2454329343537009,0.0,0.948019801980198,,0.4815316576672807
Autism,52,Autism__52__seg26,spike,medium,1,Pointwise-D,3.8865364981584816,30.964329131188418,1.0,,,0.9672085893327774,0.9525222551928784,0.6391417034525135,0.6391417034525135,0.9504950495049505,,0.8529575159927232
Autism,52,Autism__52__seg26,spike,medium,1,STRATUS-D,5.213388516007187,40.9239365497652,1.0,,,0.9672085893327774,0.9525222551928784,0.4697693020095617,0.4697693020095617,0.9504950495049505,,0.7965000488450725
Autism,52,Autism__52__seg26,spike,medium,1,Hybrid-P,9.821552901432044,21.101625648870023,1.0,,,0.7172827153592463,0.7240356083086054,0.9553562905724426,0.9553562905724426,0.948019801980198,,0.798891538080098
Autism,52,Autism__52__seg26,spike,medium,1,STRATUS-H,9.170670800120318,20.454710676613963,1.0,,,0.6999351100190745,0.7626112759643917,0.9553562905724426,0.9553562905724426,0.948019801980198,,0.8059675588519696
Autism,52,Autism__52__seg26,mixed,medium,1,Pointwise-D,38.304642079125344,164.00733659408309,0.8465346534653465,0.0,1.0,0.9443396974073324,0.9375,0.6427956412246718,0.6427956412246718,0.9005847953216375,1.0,0.9049270677264007
Autism,52,Autism__52__seg26,mixed,medium,1,STRATUS-D,39.95196276056759,166.77803294732126,0.8465346534653465,0.0,1.0,0.9443396974073324,0.94140625,0.5444141050357927,0.5444141050357927,0.9005847953216375,1.0,0.886032010488625
Autism,52,Autism__52__seg26,mixed,medium,1,Hybrid-P,43.88118123991257,161.5495830692822,0.8465346534653465,0.0,1.0,0.6278540980127957,0.69921875,0.8343946227513589,0.8343946227513589,0.9005847953216375,1.0,0.8322934941528309
Autism,52,Autism__52__seg26,mixed,medium,1,STRATUS-H,42.76341673644125,161.44435393787597,0.8465346534653465,0.0,1.0,0.6306449035999957,0.75,0.831233289458539,0.831233289458539,0.9005847953216375,1.0,0.842375638611707
Autism,52,Autism__52__seg26,short_gap,high,1,Pointwise-D,3.0806181319262214,12.007825402998805,1.0,,1.0,0.9097915185276942,0.9473684210526316,,,0.948019801980198,,0.9523866465267752
