dataset,participant_id,case_segment,corruption,severity,seed,method,mae,rmse,retention,long_hallucination,short_recovery,movement_preservation,stable_preservation,unstable_repair_gain,unstable_repair_score,plausibility_score,long_safety,Q_local
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,2,Pointwise-D,0.2938070759442464,2.0334574786385238,1.0,,1.0,0.957979772570123,0.9988584474885844,,,1.0,,0.9856127400195692
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,2,STRATUS-D,0.2641737266756604,1.8942497682628363,1.0,,1.0,0.9687386098472964,0.9988584474885844,,,1.0,,0.9891990191119602
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,2,Hybrid-P,0.219566456979226,1.4524273635889218,1.0,,1.0,0.9900501501869085,0.9948630136986302,,,1.0,,0.9949710546285128
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,2,STRATUS-H,0.2112570459933792,1.4054307813148612,1.0,,1.0,0.9906357773851832,0.9982876712328768,,,1.0,,0.99630781620602
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,2,Pointwise-D,0.1122335333540206,1.572853724355616,0.92007992007992,0.0,,0.958034130423522,0.9987812309567335,,,1.0,1.0,0.9856051204600852
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,2,STRATUS-D,0.080026168948098,1.3709880964026449,0.92007992007992,0.0,,0.9687790499440522,0.9987812309567335,,,1.0,1.0,0.989186760300262
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,2,Hybrid-P,0.0315442178448072,0.5220477979705563,0.92007992007992,0.0,,0.990063021427988,0.9945155393053016,,,1.0,1.0,0.9948595202444298
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,2,STRATUS-H,0.022513033917736,0.3557498083867521,0.92007992007992,0.0,,0.9906478910521296,0.9981718464351006,,,1.0,1.0,0.9962732458290766
ETDD70,1038,ETDD70__1038__seg6,jitter,low,2,Pointwise-D,0.8292753176041913,3.278072241358972,1.0,,,0.9813897665475084,1.0,0.0552412052241282,0.0552412052241282,1.0,,0.6788769905905455
ETDD70,1038,ETDD70__1038__seg6,jitter,low,2,STRATUS-D,0.8310910912706121,3.2682681213768485,1.0,,,1.0,1.0,0.0,0.0,1.0,,0.6666666666666666
ETDD70,1038,ETDD70__1038__seg6,jitter,low,2,Hybrid-P,0.4518270050672385,1.8165755723753327,1.0,,,0.9919581276034732,0.9969715324046032,0.5095368943439189,0.5095368943439189,1.0,,0.8328221847839984
ETDD70,1038,ETDD70__1038__seg6,jitter,low,2,STRATUS-H,0.4180209471880227,1.6286296128669118,1.0,,,0.9907079552329484,0.9975772259236826,0.5176001272662918,0.5176001272662918,1.0,,0.835295102807641
ETDD70,1038,ETDD70__1038__seg6,spike,low,2,Pointwise-D,1.3172447911480871,22.2747587755343,1.0,,,0.9999665417059672,0.9977413890457368,0.8082747309168565,0.8082747309168565,1.0,,0.9353275538895204
ETDD70,1038,ETDD70__1038__seg6,spike,low,2,STRATUS-D,4.536496914162895,51.50851560676181,1.0,,,0.8036192205829737,0.9977413890457368,0.3387629092347743,0.3387629092347743,1.0,,0.7133745062878282
ETDD70,1038,ETDD70__1038__seg6,spike,low,2,Hybrid-P,0.1102242284334302,1.3466959585055531,1.0,,,0.979947133037204,0.994353472614342,0.9921765248519164,0.9921765248519164,1.0,,0.9888257101678208
ETDD70,1038,ETDD70__1038__seg6,spike,low,2,STRATUS-H,0.1004216093066174,1.6176782171486954,1.0,,,0.9906144327580968,0.9983060417843026,0.9883750132625004,0.9883750132625004,1.0,,0.9924318292683
ETDD70,1038,ETDD70__1038__seg6,mixed,low,2,Pointwise-D,2.891363550378153,23.85567344400905,0.92007992007992,0.0,1.0,0.7694637601258447,0.9964838255977496,0.6595666553323771,0.6595666553323771,1.0,1.0,0.8851028482111942
ETDD70,1038,ETDD70__1038__seg6,mixed,low,2,STRATUS-D,5.392156193505461,43.64279745863169,0.92007992007992,0.0,1.0,0.7694637601258447,0.9964838255977496,0.3420503707758225,0.3420503707758225,1.0,1.0,0.8215995912998835
ETDD70,1038,ETDD70__1038__seg6,mixed,low,2,Hybrid-P,0.7757857399201332,2.6030731851083284,0.92007992007992,0.0,1.0,0.9776153707860632,0.9985935302391,0.9376239177901238,0.9376239177901238,1.0,1.0,0.9827665637630574
ETDD70,1038,ETDD70__1038__seg6,mixed,low,2,STRATUS-H,0.7783153917428156,2.624518399616674,0.92007992007992,0.0,1.0,0.9556118357891245,0.9985935302391,0.9384779033949948,0.9384779033949948,1.0,1.0,0.9785366538846436
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,2,Pointwise-D,0.4769193659101741,2.599268601979174,1.0,,1.0,0.9577051996214816,0.99883788495061,,,1.0,,0.9855143615240304
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,2,STRATUS-D,0.447286016641588,2.491872816250388,1.0,,1.0,0.9685343384142778,0.99883788495061,,,1.0,,0.9891240744549626
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,2,Hybrid-P,0.4026787469451536,2.1750386650139566,1.0,,1.0,0.9899851348414708,0.9947704822777454,,,1.0,,0.9949185390397388
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,2,STRATUS-H,0.3943693359593069,2.143941143984865,1.0,,1.0,0.990574588706008,0.9982568274259151,,,1.0,,0.9962771387106408
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,2,Pointwise-D,0.1132394037214484,1.601945619796793,0.8641358641358642,0.0,,0.9617406993924718,0.9987046632124352,,,1.0,1.0,0.9868151208683024
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,2,STRATUS-D,0.0432548530004769,0.9017396802110088,0.8641358641358642,0.0,,0.9881559573410856,0.9987046632124352,,,1.0,1.0,0.9956202068511736
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,2,Hybrid-P,0.0335863868613496,0.5386814613136468,0.8641358641358642,0.0,,0.9895673292224768,0.9941709844559584,,,1.0,1.0,0.9945794378928116
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,2,STRATUS-H,0.0239705251309073,0.3670848289922943,0.8641358641358642,0.0,,0.9901813742455412,0.9980569948186528,,,1.0,1.0,0.9960794563547312
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,2,Pointwise-D,1.2615836127794315,4.977460479776311,1.0,,,0.9999833351985784,1.0,0.1075556717768483,0.1075556717768483,1.0,,0.7025130023251421
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,2,STRATUS-D,1.4007562375294618,5.531460541436204,1.0,,,1.0,1.0,0.008563241713324,0.008563241713324,1.0,,0.669521080571108
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,2,Hybrid-P,0.7096702052342502,2.7450730531641687,1.0,,,0.9869164341191722,0.9975772259236826,0.534910353268371,0.534910353268371,1.0,,0.8398013377704086
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,2,STRATUS-H,0.6806305312080327,2.644155342427469,1.0,,,0.9830425907893648,0.9975772259236826,0.5465187878703155,0.5465187878703155,1.0,,0.8423795348611209
ETDD70,1038,ETDD70__1038__seg6,spike,medium,2,Pointwise-D,2.340424148640541,28.030350058957268,1.0,,,0.9953760231477142,0.9971461187214612,0.8595402001664142,0.8595402001664142,1.0,,0.9506874473451966
ETDD70,1038,ETDD70__1038__seg6,spike,medium,2,STRATUS-D,6.529946610295033,66.50452666982517,1.0,,,0.7736838292091992,0.9971461187214612,0.6078933252723318,0.6078933252723318,1.0,,0.7929077577343308
ETDD70,1038,ETDD70__1038__seg6,spike,medium,2,Hybrid-P,0.1060988304807385,0.9577595974739412,1.0,,,0.9830419344251886,0.9914383561643836,0.9974140434689396,0.9974140434689396,1.0,,0.9906314446861706
ETDD70,1038,ETDD70__1038__seg6,spike,medium,2,STRATUS-H,0.0637658767345711,0.5267348127255894,1.0,,,0.9952178746774916,0.9982876712328768,0.9974140434689396,0.9974140434689396,1.0,,0.9969731964597692
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,2,Pointwise-D,2.7036027352003527,12.892622997793255,0.8641358641358642,0.0,1.0,0.9969713299010792,0.9976507439310884,0.8880895923175381,0.8880895923175381,1.0,1.0,0.9765423332299412
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,2,STRATUS-D,5.524501535362062,42.26208905636025,0.8641358641358642,0.0,1.0,0.9969713299010792,0.9976507439310884,0.7489882632975842,0.7489882632975842,1.0,1.0,0.9487220674259504
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,2,Hybrid-P,1.4112525253565005,4.587667872801556,0.8641358641358642,0.0,1.0,0.9722396582853904,0.9960845732184808,0.95820264979701,0.95820264979701,1.0,1.0,0.9853053762601762
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,2,STRATUS-H,1.524954205356403,5.541209976491859,0.8641358641358642,0.0,1.0,0.948537347840147,0.9976507439310884,0.957244969258353,0.957244969258353,1.0,1.0,0.9806866122059176
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,2,Pointwise-D,0.6282176433173818,2.8036855729055765,1.0,,1.0,0.9577051996214816,0.998810232004759,,,1.0,,0.9855051438754135
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,2,STRATUS-D,0.5985842940487958,2.704419652874113,1.0,,1.0,0.9685343384142778,0.998810232004759,,,1.0,,0.9891148568063456
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,2,Hybrid-P,0.5539770243523613,2.4156259480287496,1.0,,1.0,0.9899851348414708,0.994646044021416,,,1.0,,0.9948770596209622
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,2,STRATUS-H,0.5456676133665146,2.387663953607214,1.0,,1.0,0.990574588706008,0.9982153480071386,,,1.0,,0.9962633122377156
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,2,Pointwise-D,0.1212447992747227,1.6641907827224562,0.8001998001998002,0.0,,0.961577113157018,0.9985915492957746,,,1.0,1.0,0.9867228874842642
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,2,STRATUS-D,0.0467109211553215,0.9370720329869217,0.8001998001998002,0.0,,0.9881019961541082,0.9985915492957746,,,1.0,1.0,0.9955645151499608
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,2,Hybrid-P,0.0362699433646285,0.5597883104882604,0.8001998001998002,0.0,,0.9895197982134528,0.993661971830986,,,1.0,1.0,0.994393923348146
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,2,STRATUS-H,0.0258857730814417,0.3814681049656954,0.8001998001998002,0.0,,0.9901366408115728,0.997887323943662,,,1.0,1.0,0.996007988251745
ETDD70,1038,ETDD70__1038__seg6,jitter,high,2,Pointwise-D,1.844017355449125,7.287003766653732,1.0,,,0.9999833351985784,1.0,0.1128153993605464,0.1128153993605464,1.0,,0.7042662448530416
ETDD70,1038,ETDD70__1038__seg6,jitter,high,2,STRATUS-D,2.0585605123364137,8.133240649876328,1.0,,,1.0,1.0,0.0092250854528175,0.0092250854528175,1.0,,0.6697416951509392
ETDD70,1038,ETDD70__1038__seg6,jitter,high,2,Hybrid-P,0.9831730892225148,3.7487345039611273,1.0,,,0.981096911280824,0.998182919442762,0.5519119688696682,0.5519119688696682,1.0,,0.843730599864418
ETDD70,1038,ETDD70__1038__seg6,jitter,high,2,STRATUS-H,0.9655617660927368,3.7400109975053257,1.0,,,0.9830425907893648,0.9975772259236826,0.5544967925232676,0.5544967925232676,1.0,,0.8450388697454384
ETDD70,1038,ETDD70__1038__seg6,spike,high,2,Pointwise-D,3.3098144540693326,38.72255461471922,1.0,,,0.816968947625931,0.998268897864974,0.9057473216415152,0.9057473216415152,1.0,,0.9069950557108069
ETDD70,1038,ETDD70__1038__seg6,spike,high,2,STRATUS-D,7.5186272543945,71.55262359786317,1.0,,,0.1879864998155309,0.9971148297749568,0.7858782391954267,0.7858782391954267,1.0,,0.6569931895953048
ETDD70,1038,ETDD70__1038__seg6,spike,high,2,Hybrid-P,0.1488132671176885,1.415116093803282,1.0,,,0.963292025712459,0.9936526255049049,0.998087488839514,0.998087488839514,1.0,,0.9850107133522926
ETDD70,1038,ETDD70__1038__seg6,spike,high,2,STRATUS-H,0.0931537525940555,0.6638956469731765,1.0,,,0.98537974071935,0.9959607616849394,0.998087488839514,0.998087488839514,1.0,,0.9931426637479346
ETDD70,1038,ETDD70__1038__seg6,mixed,high,2,Pointwise-D,6.518485219048097,42.13968815434339,0.8001998001998002,0.0,1.0,0.9894815819225504,0.9990884229717412,0.8779985668169242,0.8779985668169242,1.0,1.0,0.9733137143422432
ETDD70,1038,ETDD70__1038__seg6,mixed,high,2,STRATUS-D,10.527494287758124,71.2934627886684,0.8001998001998002,0.0,1.0,0.9894815819225504,0.9981768459434822,0.7945525847891304,0.7945525847891304,1.0,1.0,0.9564422025310326
ETDD70,1038,ETDD70__1038__seg6,mixed,high,2,Hybrid-P,2.155083225166474,5.570150464609192,0.8001998001998002,0.0,1.0,0.9637659737148014,0.9899726526891522,0.9716989130439116,0.9716989130439116,1.0,1.0,0.9850875078895732
ETDD70,1038,ETDD70__1038__seg6,mixed,high,2,STRATUS-H,2.0429094945373807,5.3288535852122925,0.8001998001998002,0.0,1.0,0.983162869188122,0.9945305378304466,0.9718149817252628,0.9718149817252628,1.0,1.0,0.9899016777487664
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,3,Pointwise-D,0.2938070759442464,2.0334574786385238,1.0,,1.0,0.957979772570123,0.9988584474885844,,,1.0,,0.9856127400195692
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,3,STRATUS-D,0.2641737266756604,1.8942497682628363,1.0,,1.0,0.9687386098472964,0.9988584474885844,,,1.0,,0.9891990191119602
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,3,Hybrid-P,0.219566456979226,1.4524273635889218,1.0,,1.0,0.9900501501869085,0.9948630136986302,,,1.0,,0.9949710546285128
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,3,STRATUS-H,0.2112570459933792,1.4054307813148612,1.0,,1.0,0.9906357773851832,0.9982876712328768,,,1.0,,0.99630781620602
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,3,Pointwise-D,0.1122335333540206,1.572853724355616,0.92007992007992,0.0,,0.958034130423522,0.9987812309567335,,,1.0,1.0,0.9856051204600852
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,3,STRATUS-D,0.080026168948098,1.3709880964026449,0.92007992007992,0.0,,0.9687790499440522,0.9987812309567335,,,1.0,1.0,0.989186760300262
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,3,Hybrid-P,0.0315442178448072,0.5220477979705563,0.92007992007992,0.0,,0.990063021427988,0.9945155393053016,,,1.0,1.0,0.9948595202444298
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,3,STRATUS-H,0.022513033917736,0.3557498083867521,0.92007992007992,0.0,,0.9906478910521296,0.9981718464351006,,,1.0,1.0,0.9962732458290766
ETDD70,1038,ETDD70__1038__seg6,jitter,low,3,Pointwise-D,0.8099498154798231,3.2347007514242527,1.0,,,0.9744133155458564,1.0,0.0623754703498585,0.0623754703498585,1.0,,0.6789295952985716
ETDD70,1038,ETDD70__1038__seg6,jitter,low,3,STRATUS-D,0.8057245408059127,3.2173472999342283,1.0,,,1.0,1.0,0.0,0.0,1.0,,0.6666666666666666
ETDD70,1038,ETDD70__1038__seg6,jitter,low,3,Hybrid-P,0.4284978337083969,1.7570128144680257,1.0,,,0.9919473031213278,0.9969715324046032,0.5233444382525092,0.5233444382525092,1.0,,0.83742109125948
ETDD70,1038,ETDD70__1038__seg6,jitter,low,3,STRATUS-H,0.3930178530234017,1.594948916921061,1.0,,,0.9907079552329484,0.998182919442762,0.5312124257660029,0.5312124257660029,1.0,,0.840034433480571
ETDD70,1038,ETDD70__1038__seg6,spike,low,3,Pointwise-D,0.7218690015858793,13.211736506000838,1.0,,,0.9988027114543412,0.9977477477477478,0.8963902269250241,0.8963902269250241,1.0,,0.964313562042371
ETDD70,1038,ETDD70__1038__seg6,spike,low,3,STRATUS-D,3.3618447398143183,40.88031396133233,1.0,,,0.5530622156289491,0.9977477477477478,0.5151655559888513,0.5151655559888513,1.0,,0.6886585064551826
ETDD70,1038,ETDD70__1038__seg6,spike,low,3,Hybrid-P,0.1623064652153071,1.7204724531470883,1.0,,,0.9774748225760062,0.990427927927928,0.9921523730974516,0.9921523730974516,1.0,,0.986685041200462
ETDD70,1038,ETDD70__1038__seg6,spike,low,3,STRATUS-H,0.1310839376343373,1.5568725174093527,1.0,,,0.98460012510773,0.9949324324324323,0.9921523730974516,0.9921523730974516,1.0,,0.9905616435458714
ETDD70,1038,ETDD70__1038__seg6,mixed,low,3,Pointwise-D,3.062784418063624,23.411939887461006,0.92007992007992,0.0,1.0,0.9615992894815868,0.9971751412429378,0.6027327293423417,0.6027327293423417,1.0,1.0,0.9123014320133732
ETDD70,1038,ETDD70__1038__seg6,mixed,low,3,STRATUS-D,4.866485245924332,42.24665210259943,0.92007992007992,0.0,1.0,0.8222769510157428,0.9971751412429378,0.3511170822505627,0.3511170822505627,1.0,1.0,0.8341138349018486
ETDD70,1038,ETDD70__1038__seg6,mixed,low,3,Hybrid-P,0.7831850458062066,2.797602065103128,0.92007992007992,0.0,1.0,0.972315706122634,0.9957627118644068,0.9331556341599212,0.9331556341599212,1.0,1.0,0.9802468104293924
ETDD70,1038,ETDD70__1038__seg6,mixed,low,3,STRATUS-H,0.8247500366683848,3.040431343931357,0.92007992007992,0.0,1.0,0.948268933143468,0.9971751412429378,0.9337860048640436,0.9337860048640436,1.0,1.0,0.97584601585009
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,3,Pointwise-D,0.4769193659101741,2.599268601979174,1.0,,1.0,0.9577051996214816,0.99883788495061,,,1.0,,0.9855143615240304
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,3,STRATUS-D,0.447286016641588,2.491872816250388,1.0,,1.0,0.9685343384142778,0.99883788495061,,,1.0,,0.9891240744549626
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,3,Hybrid-P,0.4026787469451536,2.1750386650139566,1.0,,1.0,0.9899851348414708,0.9947704822777454,,,1.0,,0.9949185390397388
ETDD70,1038,ETDD70__1038__seg6,short_gap,medium,3,STRATUS-H,0.3943693359593069,2.143941143984865,1.0,,1.0,0.990574588706008,0.9982568274259151,,,1.0,,0.9962771387106408
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,3,Pointwise-D,0.1132394037214484,1.601945619796793,0.8641358641358642,0.0,,0.9617406993924718,0.9987046632124352,,,1.0,1.0,0.9868151208683024
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,3,STRATUS-D,0.0432548530004769,0.9017396802110088,0.8641358641358642,0.0,,0.9881559573410856,0.9987046632124352,,,1.0,1.0,0.9956202068511736
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,3,Hybrid-P,0.0335863868613496,0.5386814613136468,0.8641358641358642,0.0,,0.9895673292224768,0.9941709844559584,,,1.0,1.0,0.9945794378928116
ETDD70,1038,ETDD70__1038__seg6,long_gap,medium,3,STRATUS-H,0.0239705251309073,0.3670848289922943,0.8641358641358642,0.0,,0.9901813742455412,0.9980569948186528,,,1.0,1.0,0.9960794563547312
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,3,Pointwise-D,1.2517185421677546,4.9621402759518505,1.0,,,0.998725735331909,1.0,0.0993753623099314,0.0993753623099314,1.0,,0.6993670325472802
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,3,STRATUS-D,1.3680379924040105,5.466962144180447,1.0,,,1.0,1.0,0.0012365392011366,0.0012365392011366,1.0,,0.6670788464003788
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,3,Hybrid-P,0.7146567697106971,2.8507469142189894,1.0,,,0.9751891028181552,0.9975772259236826,0.5251900000921957,0.5251900000921957,1.0,,0.8326521096113445
ETDD70,1038,ETDD70__1038__seg6,jitter,medium,3,STRATUS-H,0.6591496476754684,2.6059128530316946,1.0,,,0.9830425907893648,0.998182919442762,0.5466113907874629,0.5466113907874629,1.0,,0.8426123003398631
ETDD70,1038,ETDD70__1038__seg6,spike,medium,3,Pointwise-D,2.713265114789808,31.69420963683779,1.0,,,0.6129861632891827,0.9977259806708356,0.8405765608425253,0.8405765608425253,1.0,,0.8170962349341813
ETDD70,1038,ETDD70__1038__seg6,spike,medium,3,STRATUS-D,6.647906058590144,65.06843896058344,1.0,,,0.6129861632891827,0.9977259806708356,0.609270641571501,0.609270641571501,1.0,,0.7399942618438399
ETDD70,1038,ETDD70__1038__seg6,spike,medium,3,Hybrid-P,0.3727354617805273,4.01963728080728,1.0,,,0.9286395169269568,0.9891984081864696,0.993905037363717,0.993905037363717,1.0,,0.9705809874923812
ETDD70,1038,ETDD70__1038__seg6,spike,medium,3,STRATUS-H,0.4317652518680032,5.001684781685377,1.0,,,0.9656150168663604,0.9943149516770892,0.9906540786775624,0.9906540786775624,1.0,,0.9835280157403372
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,3,Pointwise-D,6.342544767938135,45.175812656372834,0.8641358641358642,0.0,1.0,0.9993131212742028,0.9976470588235294,0.7250798770229001,0.7250798770229001,1.0,1.0,0.9444080114241264
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,3,STRATUS-D,10.547802661180048,77.58128956584389,0.8641358641358642,0.0,1.0,0.9993131212742028,0.9976470588235294,0.5293821001041292,0.5293821001041292,1.0,1.0,0.9052684560403724
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,3,Hybrid-P,1.3641429945579873,3.9278957736242095,0.8641358641358642,0.0,1.0,0.9534920268659264,0.9913725490196078,0.962719372377195,0.962719372377195,1.0,1.0,0.9815167896525456
ETDD70,1038,ETDD70__1038__seg6,mixed,medium,3,STRATUS-H,1.3450589230157315,3.972349293807193,0.8641358641358642,0.0,1.0,0.9608780437986192,0.9952941176470588,0.9619768129003348,0.9619768129003348,1.0,1.0,0.9836297948692024
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,3,Pointwise-D,0.6282176433173818,2.8036855729055765,1.0,,1.0,0.9577051996214816,0.998810232004759,,,1.0,,0.9855051438754135
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,3,STRATUS-D,0.5985842940487958,2.704419652874113,1.0,,1.0,0.9685343384142778,0.998810232004759,,,1.0,,0.9891148568063456
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,3,Hybrid-P,0.5539770243523613,2.4156259480287496,1.0,,1.0,0.9899851348414708,0.994646044021416,,,1.0,,0.9948770596209622
ETDD70,1038,ETDD70__1038__seg6,short_gap,high,3,STRATUS-H,0.5456676133665146,2.387663953607214,1.0,,1.0,0.990574588706008,0.9982153480071386,,,1.0,,0.9962633122377156
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,3,Pointwise-D,0.1212447992747227,1.6641907827224562,0.8001998001998002,0.0,,0.961577113157018,0.9985915492957746,,,1.0,1.0,0.9867228874842642
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,3,STRATUS-D,0.0467109211553215,0.9370720329869217,0.8001998001998002,0.0,,0.9881019961541082,0.9985915492957746,,,1.0,1.0,0.9955645151499608
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,3,Hybrid-P,0.0362699433646285,0.5597883104882604,0.8001998001998002,0.0,,0.9895197982134528,0.993661971830986,,,1.0,1.0,0.994393923348146
ETDD70,1038,ETDD70__1038__seg6,long_gap,high,3,STRATUS-H,0.0258857730814417,0.3814681049656954,0.8001998001998002,0.0,,0.9901366408115728,0.997887323943662,,,1.0,1.0,0.996007988251745
ETDD70,1038,ETDD70__1038__seg6,jitter,high,3,Pointwise-D,1.7925561583983896,7.132359941680045,1.0,,,0.9999833351985784,1.0,0.1104320362803924,0.1104320362803924,1.0,,0.7034717904929902
ETDD70,1038,ETDD70__1038__seg6,jitter,high,3,STRATUS-D,2.014311352014781,8.043368249835567,1.0,,,1.0,1.0,0.0,0.0,1.0,,0.6666666666666666
ETDD70,1038,ETDD70__1038__seg6,jitter,high,3,Hybrid-P,0.9725309436754938,3.734497532677437,1.0,,,0.981096911280824,0.998182919442762,0.5430881226599253,0.5430881226599253,1.0,,0.8407893177945037
ETDD70,1038,ETDD70__1038__seg6,jitter,high,3,STRATUS-H,0.9544660084995302,3.7259292251762295,1.0,,,0.9830425907893648,0.998182919442762,0.5450866524944142,0.5450866524944142,1.0,,0.8421040542421802
ETDD70,1038,ETDD70__1038__seg6,spike,high,3,Pointwise-D,2.9631499682452644,35.726612810948964,1.0,,,0.936340387458293,0.9971148297749568,0.921596680434592,0.921596680434592,1.0,,0.9516839658892804
ETDD70,1038,ETDD70__1038__seg6,spike,high,3,STRATUS-D,6.678407889946471,63.994595232251086,1.0,,,0.936340387458293,0.996537795729948,0.8231733114725713,0.8231733114725713,1.0,,0.9186838315536042
ETDD70,1038,ETDD70__1038__seg6,spike,high,3,Hybrid-P,0.3744513632159031,5.198775901090105,1.0,,,0.9566051540301136,0.9936526255049049,0.9957044010890026,0.9957044010890026,1.0,,0.9819873935413403
ETDD70,1038,ETDD70__1038__seg6,spike,high,3,STRATUS-H,0.434391645721934,5.305224082266641,1.0,,,0.9304678460683607,0.9959607616849394,0.9957044010890026,0.9957044010890026,1.0,,0.9740443362807676
ETDD70,1038,ETDD70__1038__seg6,mixed,high,3,Pointwise-D,8.072390791604908,46.38862942141192,0.8001998001998002,0.0,1.0,0.5582103827368643,0.9972577696526508,0.8355931389250871,0.8355931389250871,1.0,1.0,0.8782122582629205
ETDD70,1038,ETDD70__1038__seg6,mixed,high,3,STRATUS-D,11.79590454858557,70.8396693446491,0.8001998001998002,0.0,1.0,0.5582103827368643,0.9963436928702012,0.7530553248394132,0.7530553248394132,1.0,1.0,0.8615218800892958
ETDD70,1038,ETDD70__1038__seg6,mixed,high,3,Hybrid-P,2.346857731474062,6.889406770009577,0.8001998001998002,0.0,1.0,0.9112531401068806,0.9972577696526508,0.9700533342242672,0.9700533342242672,1.0,1.0,0.9757128487967596
ETDD70,1038,ETDD70__1038__seg6,mixed,high,3,STRATUS-H,2.5025320863517244,8.159083827634602,0.8001998001998002,0.0,1.0,0.957091938615687,0.9954296160877514,0.9669967834466144,0.9669967834466144,1.0,1.0,0.9839036676300106
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,4,Pointwise-D,0.2938070759442464,2.0334574786385238,1.0,,1.0,0.957979772570123,0.9988584474885844,,,1.0,,0.9856127400195692
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,4,STRATUS-D,0.2641737266756604,1.8942497682628363,1.0,,1.0,0.9687386098472964,0.9988584474885844,,,1.0,,0.9891990191119602
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,4,Hybrid-P,0.219566456979226,1.4524273635889218,1.0,,1.0,0.9900501501869085,0.9948630136986302,,,1.0,,0.9949710546285128
ETDD70,1038,ETDD70__1038__seg6,short_gap,low,4,STRATUS-H,0.2112570459933792,1.4054307813148612,1.0,,1.0,0.9906357773851832,0.9982876712328768,,,1.0,,0.99630781620602
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,4,Pointwise-D,0.1122335333540206,1.572853724355616,0.92007992007992,0.0,,0.958034130423522,0.9987812309567335,,,1.0,1.0,0.9856051204600852
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,4,STRATUS-D,0.080026168948098,1.3709880964026449,0.92007992007992,0.0,,0.9687790499440522,0.9987812309567335,,,1.0,1.0,0.989186760300262
ETDD70,1038,ETDD70__1038__seg6,long_gap,low,4,Hybrid-P,0.0315442178448072,0.5220477979705563,0.92007992007992,0.0,,0.990063021427988,0.9945155393053016,,,1.0,1.0,0.9948595202444298
